[Header]	
System	TOC_TNb Standard	
S/W Version	1.00	
User		
Date/Time	7/21/2022 7:37:25 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Comments	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Rem.	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC	DOC_CMPS_KFP_0298		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 9:07:47 PM	1	1	NPOC	24.08	24.21	6.859	6.895	NPOC:6.895mg/L	NPOC:6.895mg/L	*******	0.1940	0.80	0.05526	0.80	28	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0298		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 9:10:17 PM	1	2	NPOC	24.11	24.21	6.867	6.895	NPOC:6.895mg/L	NPOC:6.895mg/L	*******	0.1940	0.80	0.05526	0.80	28	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0298		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 9:12:52 PM	1	3	NPOC	24.43	24.21	6.959	6.895	NPOC:6.895mg/L	NPOC:6.895mg/L	*******	0.1940	0.80	0.05526	0.80	28	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0299		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 9:21:17 PM	1	1	NPOC	80.93	81.95	23.05	23.34	NPOC:23.34mg/L	NPOC:23.34mg/L	*******	1.248	1.52	0.3556	1.52	29	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0299		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 9:24:12 PM	1	2	NPOC	81.57	81.95	23.23	23.34	NPOC:23.34mg/L	NPOC:23.34mg/L	*******	1.248	1.52	0.3556	1.52	29	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0299		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 9:27:11 PM	1	3	NPOC	83.34	81.95	23.74	23.34	NPOC:23.34mg/L	NPOC:23.34mg/L	*******	1.248	1.52	0.3556	1.52	29	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0300		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 9:35:11 PM	1	1	NPOC	56.38	57.11	16.06	16.27	NPOC:16.27mg/L	NPOC:16.27mg/L	*******	0.8834	1.55	0.2516	1.55	30	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0300		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 9:38:07 PM	1	2	NPOC	56.85	57.11	16.19	16.27	NPOC:16.27mg/L	NPOC:16.27mg/L	*******	0.8834	1.55	0.2516	1.55	30	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0300		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 9:40:50 PM	1	3	NPOC	58.09	57.11	16.55	16.27	NPOC:16.27mg/L	NPOC:16.27mg/L	*******	0.8834	1.55	0.2516	1.55	30	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0301		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 9:49:00 PM	1	1	NPOC	58.89	59.50	16.77	16.95	NPOC:16.95mg/L	NPOC:16.95mg/L	*******	0.5492	0.92	0.1564	0.92	31	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0301		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 9:51:51 PM	1	2	NPOC	59.64	59.50	16.99	16.95	NPOC:16.95mg/L	NPOC:16.95mg/L	*******	0.5492	0.92	0.1564	0.92	31	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0301		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 9:54:42 PM	1	3	NPOC	59.96	59.50	17.08	16.95	NPOC:16.95mg/L	NPOC:16.95mg/L	*******	0.5492	0.92	0.1564	0.92	31	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0302		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 10:02:34 PM	1	1	NPOC	30.01	30.38	8.548	8.654	NPOC:8.654mg/L	NPOC:8.654mg/L	*******	0.3288	1.08	0.09366	1.08	32	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0302		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 10:05:33 PM	1	2	NPOC	30.63	30.38	8.725	8.654	NPOC:8.654mg/L	NPOC:8.654mg/L	*******	0.3288	1.08	0.09366	1.08	32	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0302		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 10:08:12 PM	1	3	NPOC	30.51	30.38	8.690	8.654	NPOC:8.654mg/L	NPOC:8.654mg/L	*******	0.3288	1.08	0.09366	1.08	32	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0303		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 10:16:15 PM	1	1	NPOC	41.41	41.83	11.80	11.92	NPOC:11.92mg/L	NPOC:11.92mg/L	*******	0.5244	1.25	0.1494	1.25	33	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0303		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 10:19:03 PM	1	2	NPOC	41.67	41.83	11.87	11.92	NPOC:11.92mg/L	NPOC:11.92mg/L	*******	0.5244	1.25	0.1494	1.25	33	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0303		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 10:21:50 PM	1	3	NPOC	42.42	41.83	12.08	11.92	NPOC:11.92mg/L	NPOC:11.92mg/L	*******	0.5244	1.25	0.1494	1.25	33	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0304		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 10:30:10 PM	1	1	NPOC	69.85	70.93	19.90	20.20	NPOC:20.20mg/L	NPOC:20.20mg/L	*******	1.043	1.47	0.2970	1.47	34	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0304		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 10:32:55 PM	1	2	NPOC	71.02	70.93	20.23	20.20	NPOC:20.20mg/L	NPOC:20.20mg/L	*******	1.043	1.47	0.2970	1.47	34	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0304		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 10:35:51 PM	1	3	NPOC	71.93	70.93	20.49	20.20	NPOC:20.20mg/L	NPOC:20.20mg/L	*******	1.043	1.47	0.2970	1.47	34	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0305		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 10:44:04 PM	1	1	NPOC	83.26	83.64	23.72	23.82	NPOC:23.82mg/L	NPOC:23.82mg/L	*******	0.8099	0.97	0.2307	0.97	35	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0305		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 10:47:00 PM	1	2	NPOC	83.09	83.64	23.67	23.82	NPOC:23.82mg/L	NPOC:23.82mg/L	*******	0.8099	0.97	0.2307	0.97	35	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0305		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 10:49:50 PM	1	3	NPOC	84.57	83.64	24.09	23.82	NPOC:23.82mg/L	NPOC:23.82mg/L	*******	0.8099	0.97	0.2307	0.97	35	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0306		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 10:58:10 PM	1	1	NPOC	86.13	86.68	24.53	24.69	NPOC:24.69mg/L	NPOC:24.69mg/L	*******	1.292	1.49	0.3681	1.49	36	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0306		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 11:01:23 PM	1	2	NPOC	85.76	86.68	24.43	24.69	NPOC:24.69mg/L	NPOC:24.69mg/L	*******	1.292	1.49	0.3681	1.49	36	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0306		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 11:04:22 PM	1	3	NPOC	88.16	86.68	25.11	24.69	NPOC:24.69mg/L	NPOC:24.69mg/L	*******	1.292	1.49	0.3681	1.49	36	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0307		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 11:12:25 PM	1	1	NPOC	42.35	42.52	12.06	12.11	NPOC:12.11mg/L	NPOC:12.11mg/L	*******	0.5356	1.26	0.1526	1.26	37	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0307		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 11:15:24 PM	1	2	NPOC	42.09	42.52	11.99	12.11	NPOC:12.11mg/L	NPOC:12.11mg/L	*******	0.5356	1.26	0.1526	1.26	37	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0307		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 11:18:15 PM	1	3	NPOC	43.12	42.52	12.28	12.11	NPOC:12.11mg/L	NPOC:12.11mg/L	*******	0.5356	1.26	0.1526	1.26	37	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0308		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 11:26:07 PM	1	1	NPOC	36.66	37.39	10.44	10.65	NPOC:10.65mg/L	NPOC:10.65mg/L	*******	0.7251	1.94	0.2065	1.94	38	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0308		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 11:28:57 PM	1	2	NPOC	37.41	37.39	10.66	10.65	NPOC:10.65mg/L	NPOC:10.65mg/L	*******	0.7251	1.94	0.2065	1.94	38	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0308		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 11:31:42 PM	1	3	NPOC	38.11	37.39	10.86	10.65	NPOC:10.65mg/L	NPOC:10.65mg/L	*******	0.7251	1.94	0.2065	1.94	38	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0309		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 11:39:46 PM	1	1	NPOC	31.42	31.51	8.950	8.976	NPOC:8.976mg/L	NPOC:8.976mg/L	*******	0.08083	0.26	0.02302	0.26	39	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0309		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 11:42:35 PM	1	2	NPOC	31.56	31.51	8.989	8.976	NPOC:8.976mg/L	NPOC:8.976mg/L	*******	0.08083	0.26	0.02302	0.26	39	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0309		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 11:45:01 PM	1	3	NPOC	31.56	31.51	8.989	8.976	NPOC:8.976mg/L	NPOC:8.976mg/L	*******	0.08083	0.26	0.02302	0.26	39	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0310		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 11:52:36 PM	1	1	NPOC	13.81	13.71	3.934	3.906	NPOC:3.906mg/L	NPOC:3.906mg/L	*******	0.08505	0.62	0.02423	0.62	40	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0310		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 11:55:09 PM	1	2	NPOC	13.68	13.71	3.897	3.906	NPOC:3.906mg/L	NPOC:3.906mg/L	*******	0.08505	0.62	0.02423	0.62	40	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0310		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/20/2022 11:57:36 PM	1	3	NPOC	13.65	13.71	3.888	3.906	NPOC:3.906mg/L	NPOC:3.906mg/L	*******	0.08505	0.62	0.02423	0.62	40	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:04:59 AM	1	1	NPOC	0.6214	0.5154	0.1770	0.1468	NPOC:0.1468mg/L	NPOC:0.1468mg/L	*******	0.09921	19.25	0.02826	19.25	82	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:07:06 AM	1	2	NPOC	0.7395	0.5154	0.2106	0.1468	NPOC:0.1468mg/L	NPOC:0.1468mg/L	*******	0.09921	19.25	0.02826	19.25	82	1	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:09:15 AM	1	3	NPOC	0.4248	0.5154	0.1210	0.1468	NPOC:0.1468mg/L	NPOC:0.1468mg/L	*******	0.09921	19.25	0.02826	19.25	82	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:11:22 AM	1	4	NPOC	0.4999	0.5154	0.1424	0.1468	NPOC:0.1468mg/L	NPOC:0.1468mg/L	*******	0.09921	19.25	0.02826	19.25	82	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:19:30 AM	1	1	NPOC	32.55	32.95	9.271	9.384	NPOC:9.384mg/L	NPOC:9.384mg/L	*******	0.6108	1.85	0.1740	1.85	88	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:22:07 AM	1	2	NPOC	32.64	32.95	9.297	9.384	NPOC:9.384mg/L	NPOC:9.384mg/L	*******	0.6108	1.85	0.1740	1.85	88	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:24:52 AM	1	3	NPOC	33.74	32.95	9.610	9.384	NPOC:9.384mg/L	NPOC:9.384mg/L	*******	0.6108	1.85	0.1740	1.85	88	1	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:27:32 AM	1	4	NPOC	33.65	32.95	9.585	9.384	NPOC:9.384mg/L	NPOC:9.384mg/L	*******	0.6108	1.85	0.1740	1.85	88	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0311		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:35:13 AM	1	1	NPOC	15.60	15.30	4.443	4.359	NPOC:4.359mg/L	NPOC:4.359mg/L	*******	0.2706	1.77	0.07708	1.77	41	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0311		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:37:33 AM	1	2	NPOC	15.07	15.30	4.292	4.359	NPOC:4.359mg/L	NPOC:4.359mg/L	*******	0.2706	1.77	0.07708	1.77	41	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0311		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:40:19 AM	1	3	NPOC	15.85	15.30	4.515	4.359	NPOC:4.359mg/L	NPOC:4.359mg/L	*******	0.2706	1.77	0.07708	1.77	41	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0311		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:42:47 AM	1	4	NPOC	15.24	15.30	4.341	4.359	NPOC:4.359mg/L	NPOC:4.359mg/L	*******	0.2706	1.77	0.07708	1.77	41	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0312		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:50:42 AM	1	1	NPOC	25.69	26.07	7.317	7.427	NPOC:7.427mg/L	NPOC:7.427mg/L	*******	0.3707	1.42	0.1056	1.42	42	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0312		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:53:33 AM	1	2	NPOC	26.10	26.07	7.434	7.427	NPOC:7.427mg/L	NPOC:7.427mg/L	*******	0.3707	1.42	0.1056	1.42	42	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0312		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:56:23 AM	1	3	NPOC	26.43	26.07	7.528	7.427	NPOC:7.427mg/L	NPOC:7.427mg/L	*******	0.3707	1.42	0.1056	1.42	42	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0313		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:04:21 AM	1	1	NPOC	26.05	26.08	7.420	7.429	NPOC:7.429mg/L	NPOC:7.429mg/L	*******	0.2364	0.91	0.06734	0.91	43	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0313		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:06:54 AM	1	2	NPOC	25.86	26.08	7.366	7.429	NPOC:7.429mg/L	NPOC:7.429mg/L	*******	0.2364	0.91	0.06734	0.91	43	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0313		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:09:33 AM	1	3	NPOC	26.33	26.08	7.500	7.429	NPOC:7.429mg/L	NPOC:7.429mg/L	*******	0.2364	0.91	0.06734	0.91	43	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0314		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:17:21 AM	1	1	NPOC	20.08	20.31	5.720	5.786	NPOC:5.786mg/L	NPOC:5.786mg/L	*******	0.2403	1.18	0.06844	1.18	44	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0314		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:20:02 AM	1	2	NPOC	20.30	20.31	5.782	5.786	NPOC:5.786mg/L	NPOC:5.786mg/L	*******	0.2403	1.18	0.06844	1.18	44	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0314		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:22:37 AM	1	3	NPOC	20.56	20.31	5.856	5.786	NPOC:5.786mg/L	NPOC:5.786mg/L	*******	0.2403	1.18	0.06844	1.18	44	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0315		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:30:34 AM	1	1	NPOC	26.29	26.51	7.488	7.550	NPOC:7.550mg/L	NPOC:7.550mg/L	*******	0.3086	1.16	0.08790	1.16	45	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0315		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:33:13 AM	1	2	NPOC	26.37	26.51	7.511	7.550	NPOC:7.550mg/L	NPOC:7.550mg/L	*******	0.3086	1.16	0.08790	1.16	45	0	50	1.000	
