[Header]	
System	TOC_TNb Standard	
S/W Version	1.00	
User		
Date/Time	7/15/2022 1:36:45 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Comments	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Rem.	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 10:08:36 AM	1	1	NPOC	2.637	4.382	0.000	 	 	 	*******	0.4910	11.20	0.000	0.00	81	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 10:13:45 AM	1	2	NPOC	6.754	4.382	0.000	 	 	 	T******	0.4910	11.20	0.000	0.00	81	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 10:15:55 AM	1	3	NPOC	3.943	4.382	0.000	 	 	 	*******	0.4910	11.20	0.000	0.00	81	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 10:18:26 AM	1	4	NPOC	4.290	4.382	0.000	 	 	 	*******	0.4910	11.20	0.000	0.00	81	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 10:20:59 AM	1	5	NPOC	4.912	4.382	0.000	 	 	 	*******	0.4910	11.20	0.000	0.00	81	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 10:28:51 AM	2	1	NPOC	5.718	5.708	1.000	 	 	 	*******	0.03083	0.54	0.000	0.00	82	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 10:31:14 AM	2	2	NPOC	5.732	5.708	1.000	 	 	 	*******	0.03083	0.54	0.000	0.00	82	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 10:33:34 AM	2	3	NPOC	6.018	5.708	1.000	 	 	 	*******	0.03083	0.54	0.000	0.00	82	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 10:35:58 AM	2	4	NPOC	6.240	5.708	1.000	 	 	 	*******	0.03083	0.54	0.000	0.00	82	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 10:38:18 AM	2	5	NPOC	5.673	5.708	1.000	 	 	 	*******	0.03083	0.54	0.000	0.00	82	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 10:46:14 AM	3	1	NPOC	18.54	19.57	5.000	 	 	 	*******	0.1054	0.54	0.000	0.00	83	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 10:48:52 AM	3	2	NPOC	19.56	19.57	5.000	 	 	 	*******	0.1054	0.54	0.000	0.00	83	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 10:51:40 AM	3	3	NPOC	19.47	19.57	5.000	 	 	 	*******	0.1054	0.54	0.000	0.00	83	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 10:54:21 AM	3	4	NPOC	19.68	19.57	5.000	 	 	 	*******	0.1054	0.54	0.000	0.00	83	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 11:02:32 AM	4	1	NPOC	35.94	35.36	10.00	 	 	 	*******	0.5903	1.67	0.000	0.00	84	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 11:05:26 AM	4	2	NPOC	37.36	35.36	10.00	 	 	 	*******	0.5903	1.67	0.000	0.00	84	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 11:08:21 AM	4	3	NPOC	35.38	35.36	10.00	 	 	 	*******	0.5903	1.67	0.000	0.00	84	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 11:11:04 AM	4	4	NPOC	34.76	35.36	10.00	 	 	 	*******	0.5903	1.67	0.000	0.00	84	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 11:19:36 AM	5	1	NPOC	177.1	178.3	50.00	 	 	 	*******	2.285	1.28	0.000	0.00	85	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 11:22:37 AM	5	2	NPOC	176.8	178.3	50.00	 	 	 	*******	2.285	1.28	0.000	0.00	85	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 11:26:12 AM	5	3	NPOC	180.9	178.3	50.00	 	 	 	*******	2.285	1.28	0.000	0.00	85	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 11:34:37 AM	6	1	NPOC	359.6	361.6	100.0	 	 	 	*******	2.902	0.80	0.000	0.00	86	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 11:37:37 AM	6	2	NPOC	360.2	361.6	100.0	 	 	 	*******	2.902	0.80	0.000	0.00	86	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal		1.00			7/5/2022 11:40:47 AM	6	3	NPOC	364.9	361.6	100.0	 	 	 	*******	2.902	0.80	0.000	0.00	86	0	50	1.000	
Unknown	NPOC	chk-std-10ppm	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 11:48:56 AM	1	1	NPOC	37.16	35.21	10.37	9.825	NPOC:9.825mg/L	NPOC:9.825mg/L	*******	0.1250	0.36	0.03488	0.36	73	1	50	1.000	
Unknown	NPOC	chk-std-10ppm	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 11:51:46 AM	1	2	NPOC	35.09	35.21	9.790	9.825	NPOC:9.825mg/L	NPOC:9.825mg/L	*******	0.1250	0.36	0.03488	0.36	73	0	50	1.000	
Unknown	NPOC	chk-std-10ppm	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 11:54:35 AM	1	3	NPOC	35.34	35.21	9.860	9.825	NPOC:9.825mg/L	NPOC:9.825mg/L	*******	0.1250	0.36	0.03488	0.36	73	0	50	1.000	
Unknown	NPOC	chk-std-10ppm	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 11:57:24 AM	1	4	NPOC	35.21	35.21	9.824	9.825	NPOC:9.825mg/L	NPOC:9.825mg/L	*******	0.1250	0.36	0.03488	0.36	73	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0073	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:07:07 PM	1	1	NPOC	29.93	28.40	8.351	7.924	NPOC:7.924mg/L	NPOC:7.924mg/L	*******	0.3081	1.08	0.08595	1.08	1	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0073	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:09:33 PM	1	2	NPOC	27.02	28.40	7.539	7.924	NPOC:7.924mg/L	NPOC:7.924mg/L	*******	0.3081	1.08	0.08595	1.08	1	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0073	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:12:05 PM	1	3	NPOC	28.05	28.40	7.826	7.924	NPOC:7.924mg/L	NPOC:7.924mg/L	*******	0.3081	1.08	0.08595	1.08	1	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0073	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:14:37 PM	1	4	NPOC	28.52	28.40	7.957	7.924	NPOC:7.924mg/L	NPOC:7.924mg/L	*******	0.3081	1.08	0.08595	1.08	1	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0073	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:17:26 PM	1	5	NPOC	28.63	28.40	7.988	7.924	NPOC:7.924mg/L	NPOC:7.924mg/L	*******	0.3081	1.08	0.08595	1.08	1	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0074	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:24:55 PM	1	1	NPOC	13.30	14.58	3.711	4.069	NPOC:4.069mg/L	NPOC:4.069mg/L	*******	0.3814	2.62	0.1064	2.62	2	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0074	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:27:18 PM	1	2	NPOC	13.78	14.58	3.845	4.069	NPOC:4.069mg/L	NPOC:4.069mg/L	*******	0.3814	2.62	0.1064	2.62	2	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0074	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:29:44 PM	1	3	NPOC	14.90	14.58	4.157	4.069	NPOC:4.069mg/L	NPOC:4.069mg/L	*******	0.3814	2.62	0.1064	2.62	2	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0074	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:32:04 PM	1	4	NPOC	14.16	14.58	3.951	4.069	NPOC:4.069mg/L	NPOC:4.069mg/L	*******	0.3814	2.62	0.1064	2.62	2	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0074	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:34:24 PM	1	5	NPOC	14.69	14.58	4.099	4.069	NPOC:4.069mg/L	NPOC:4.069mg/L	*******	0.3814	2.62	0.1064	2.62	2	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0075	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:42:14 PM	1	1	NPOC	19.94	20.10	5.563	5.607	NPOC:5.607mg/L	NPOC:5.607mg/L	*******	0.1380	0.69	0.03849	0.69	3	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0075	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:44:50 PM	1	2	NPOC	20.20	20.10	5.636	5.607	NPOC:5.607mg/L	NPOC:5.607mg/L	*******	0.1380	0.69	0.03849	0.69	3	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0075	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:47:32 PM	1	3	NPOC	20.15	20.10	5.622	5.607	NPOC:5.607mg/L	NPOC:5.607mg/L	*******	0.1380	0.69	0.03849	0.69	3	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0076	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:55:15 PM	1	1	NPOC	14.38	14.32	4.012	3.995	NPOC:3.995mg/L	NPOC:3.995mg/L	*******	0.1217	0.85	0.03394	0.85	4	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0076	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 12:57:35 PM	1	2	NPOC	13.65	14.32	3.808	3.995	NPOC:3.995mg/L	NPOC:3.995mg/L	*******	0.1217	0.85	0.03394	0.85	4	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0076	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:00:02 PM	1	3	NPOC	14.40	14.32	4.018	3.995	NPOC:3.995mg/L	NPOC:3.995mg/L	*******	0.1217	0.85	0.03394	0.85	4	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0076	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:02:27 PM	1	4	NPOC	13.56	14.32	3.783	3.995	NPOC:3.995mg/L	NPOC:3.995mg/L	*******	0.1217	0.85	0.03394	0.85	4	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0076	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:04:51 PM	1	5	NPOC	14.18	14.32	3.956	3.995	NPOC:3.995mg/L	NPOC:3.995mg/L	*******	0.1217	0.85	0.03394	0.85	4	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0077	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:12:27 PM	1	1	NPOC	10.26	10.04	2.863	2.802	NPOC:2.802mg/L	NPOC:2.802mg/L	*******	0.1947	1.94	0.05432	1.94	5	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0077	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:14:36 PM	1	2	NPOC	9.990	10.04	2.787	2.802	NPOC:2.802mg/L	NPOC:2.802mg/L	*******	0.1947	1.94	0.05432	1.94	5	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0077	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:16:47 PM	1	3	NPOC	10.92	10.04	3.047	2.802	NPOC:2.802mg/L	NPOC:2.802mg/L	*******	0.1947	1.94	0.05432	1.94	5	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0077	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:18:56 PM	1	4	NPOC	9.882	10.04	2.757	2.802	NPOC:2.802mg/L	NPOC:2.802mg/L	*******	0.1947	1.94	0.05432	1.94	5	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0078	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:26:14 PM	1	1	NPOC	6.417	6.299	1.790	1.758	NPOC:1.758mg/L	NPOC:1.758mg/L	*******	0.1170	1.86	0.03265	1.86	6	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0078	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:28:21 PM	1	2	NPOC	6.183	6.299	1.725	1.758	NPOC:1.758mg/L	NPOC:1.758mg/L	*******	0.1170	1.86	0.03265	1.86	6	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0078	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:30:28 PM	1	3	NPOC	6.298	6.299	1.757	1.758	NPOC:1.758mg/L	NPOC:1.758mg/L	*******	0.1170	1.86	0.03265	1.86	6	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0079	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:38:52 PM	1	1	NPOC	30.08	29.83	8.392	8.322	NPOC:8.322mg/L	NPOC:8.322mg/L	*******	0.3880	1.30	0.1082	1.30	7	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0079	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:41:32 PM	1	2	NPOC	29.38	29.83	8.197	8.322	NPOC:8.322mg/L	NPOC:8.322mg/L	*******	0.3880	1.30	0.1082	1.30	7	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0079	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:44:21 PM	1	3	NPOC	30.02	29.83	8.376	8.322	NPOC:8.322mg/L	NPOC:8.322mg/L	*******	0.3880	1.30	0.1082	1.30	7	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0080	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:52:15 PM	1	1	NPOC	29.64	29.70	8.270	8.287	NPOC:8.287mg/L	NPOC:8.287mg/L	*******	0.2316	0.78	0.06461	0.78	8	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0080	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:54:51 PM	1	2	NPOC	29.51	29.70	8.233	8.287	NPOC:8.287mg/L	NPOC:8.287mg/L	*******	0.2316	0.78	0.06461	0.78	8	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0080	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 1:57:31 PM	1	3	NPOC	29.96	29.70	8.359	8.287	NPOC:8.287mg/L	NPOC:8.287mg/L	*******	0.2316	0.78	0.06461	0.78	8	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0081	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 2:05:08 PM	1	1	NPOC	36.09	35.89	10.07	10.01	NPOC:10.01mg/L	NPOC:10.01mg/L	*******	0.5727	1.60	0.1598	1.60	9	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0081	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 2:07:46 PM	1	2	NPOC	35.24	35.89	9.832	10.01	NPOC:10.01mg/L	NPOC:10.01mg/L	*******	0.5727	1.60	0.1598	1.60	9	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0081	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 2:10:18 PM	1	3	NPOC	36.33	35.89	10.14	10.01	NPOC:10.01mg/L	NPOC:10.01mg/L	*******	0.5727	1.60	0.1598	1.60	9	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0085	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 2:18:07 PM	1	1	NPOC	25.99	27.34	7.251	7.629	NPOC:7.629mg/L	NPOC:7.629mg/L	*******	0.1069	0.39	0.02983	0.39	13	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0085	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 2:20:44 PM	1	2	NPOC	26.29	27.34	7.335	7.629	NPOC:7.629mg/L	NPOC:7.629mg/L	*******	0.1069	0.39	0.02983	0.39	13	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0085	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 2:23:22 PM	1	3	NPOC	27.46	27.34	7.661	7.629	NPOC:7.629mg/L	NPOC:7.629mg/L	*******	0.1069	0.39	0.02983	0.39	13	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0085	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 2:25:54 PM	1	4	NPOC	27.32	27.34	7.622	7.629	NPOC:7.629mg/L	NPOC:7.629mg/L	*******	0.1069	0.39	0.02983	0.39	13	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0085	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 2:28:25 PM	1	5	NPOC	27.25	27.34	7.603	7.629	NPOC:7.629mg/L	NPOC:7.629mg/L	*******	0.1069	0.39	0.02983	0.39	13	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0086	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 2:36:22 PM	1	1	NPOC	35.16	34.21	9.810	9.545	NPOC:9.545mg/L	NPOC:9.545mg/L	*******	0.5209	1.52	0.1453	1.52	14	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0086	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_05_10_00_14.cal	1.00			7/5/2022 2:39:05 PM	1	2	NPOC	33.74	34.21	9.414	9.545	NPOC:9.545mg/L	NPOC:9.545mg/L	*******	0.5209	1.52	0.1453	1.52	14	0	50	1.000	
